team,elo
Mount St. Charles (R.I.),1450.6735291167156
Groton-Dunstable,1445.9527982596726
Nashoba,1444.4331000761506
Old Colony,1440.3546465677805
Triton,1438.814505402863
Lynn,1436.8157137979272
Algonquin,1434.8493004086702
Nauset,1434.6928766322944
McCann Tech,1433.830961790402
Middleborough,1429.6335569993178
Ashland,1427.0786497011652
Brookline,1426.9508896055604
Bishop Fenwick,1424.734458288314
Rockland,1421.4673193730857
Hull,1420.4157923945222
Auburn,1417.6950032253817
Somerset Berkley,1417.3616402597415
Westfield,1416.3474859221853
BB&N,1413.3451189780592
Cambridge,1412.4373145922882
Seekonk,1412.3259189732387
Dighton-Rehoboth,1409.9059241685168
Needham,1409.7849391736434
Northampton,1407.180538591783
Salem,1406.7527311020108
North Andover,1406.5321870700866
Sturgis East,1402.441386653613
Shepherd Hill,1401.339768246094
Whitman-Hanson,1398.6403794219184
Bellingham,1396.6785238982616
St. Mark’s,1396.59903884567
Arlington,1393.649464937359
Bristol-Plymouth,1391.9027876744362
Tyngsborough,1390.719175656117
Medway,1389.792972320862
North Quincy/Quincy,1388.4292700715187
Methuen,1387.080712627243
Amesbury,1383.4413063586362
Whittier,1378.0624663623457
Barnstable,1375.888654716866
Watertown,1375.547345616375
Groton,1373.924823529244
Blue Hills,1371.711143713177
Woburn,1370.9026027039122
Bay Path,1370.2845103781358
Norton,1368.4403972411499
Framingham,1363.5071214126676
Oliver Ames,1363.3678402318274
Brooks,1363.0106122969191
Dartmouth,1355.1706680092211
Catholic Memorial,1355.0889988527106
Attleboro,1346.3213960281184
Mystic Valley,1338.741035682935
Cape Cod Academy,1336.598632515411
Essex Tech,1327.280429172297
Nashoba Valley Tech,1325.399537085567
Bedford,1324.3403428290694
Taunton,1323.8228351581022
Monomoy,1318.2170126893986
Lynnfield,1313.390341514105
Stoughton,1303.8610628324107
Malden,1301.616545770776
Doherty,1295.7663517217982
Malden Catholic,1295.3385498804869
Lowell Catholic,1295.125145143453
Wayland,1294.3019450139889
Peabody,1293.6397306266933
Plymouth South,1288.27550412936
Dedham,1280.134827945639
Revere,1279.261583668255
Weymouth,1277.6473591080153
Braintree,1272.2619136183514
New Bedford,1260.316649469426
Boston Latin,1259.956461993839
Cardinal Spellman,1250.1659749432897
Westport,1229.48902599157
